,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
4215,4567,110,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
4216,4568,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4217,4569,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4218,4570,100,HighSeason,[4-7],Standard,[260-360],[5-inf],True
4219,4571,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4220,4572,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4221,4573,66,OffSeason,[2-3],Standard,[0-160],[2-2],True
4222,4575,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
4223,1433,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4224,4576,449,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
4225,4577,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
4226,4578,450,NewYear,[2-3],Nonref,[260-360],[3-4],True
4227,4579,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4228,4580,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4229,4580,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4230,4581,165,OffSeason,[2-3],Standard,[260-360],[2-2],False
4231,4580,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4232,4582,127,WinterVacation,[4-7],Nonref,[160-260],[3-4],True
4233,4583,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4234,4584,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4235,4585,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4236,4586,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4237,4587,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4238,4588,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4239,4589,405,OffSeason,[0-1],Nonref,[160-260],[2-2],False
4240,4590,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4241,4540,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4242,4591,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4243,4592,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4244,4593,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4245,4594,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4246,4595,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4247,4596,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4248,4597,451,OffSeason,[0-1],Nonref,[260-360],[1-1],True
4249,4598,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4250,4599,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4251,4600,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4252,4601,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4253,2000,54,OffSeason,[0-1],Standard,[160-260],[2-2],True
4254,4602,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4255,3381,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
4256,4603,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4257,4604,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4258,4605,452,OffSeason,[0-1],Standard,[260-360],[3-4],True
4259,4606,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4260,4607,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4261,4608,453,OffSeason,[0-1],Nonref,[0-160],[1-1],True
4262,4609,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4263,4610,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4264,248,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4265,4611,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4266,4612,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4267,4613,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4268,4614,94,Easter,[4-7],Standard,[160-260],[3-4],True
4269,4615,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4270,4616,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4271,4617,156,OffSeason,[4-7],Nonref,[160-260],[1-1],True
4272,4618,428,WinterVacation,[4-7],Nonref,[260-360],[5-inf],True
4273,4619,454,OffSeason,[4-7],Nonref,[260-360],[2-2],False
4274,4620,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4275,4621,160,OffSeason,[2-3],Nonref,[160-260],[1-1],False
4276,4622,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4277,4623,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4278,4624,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4279,4625,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4280,4626,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4281,4628,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4282,4629,156,OffSeason,[4-7],Nonref,[160-260],[1-1],True
4283,4630,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4284,4631,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4285,4632,141,OffSeason,[2-3],Nonref,[160-260],[1-1],True
4286,4633,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4287,4634,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4288,4636,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4289,4637,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4290,4638,440,NewYear,[2-3],Nonref,[160-260],[3-4],True
4291,706,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4292,4640,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4293,4641,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4294,4642,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4295,4643,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4296,4644,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
4297,2889,455,OffSeason,[0-1],Standard,[260-360],[1-1],False
4298,4646,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4299,4647,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4300,4648,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4301,4649,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4302,4650,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4303,4651,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4304,4652,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4305,4653,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4306,4654,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4307,4655,160,OffSeason,[2-3],Nonref,[160-260],[1-1],False
4308,4656,284,OffSeason,[0-1],Nonref,[0-160],[2-2],True
4309,4657,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4310,4658,150,OffSeason,[2-3],Nonref,[0-160],[2-2],False
4311,4659,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
4312,4660,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4313,4661,456,OffSeason,[0-1],Nonref,[360-500],[5-inf],True
4314,4662,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4315,4663,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
4316,4664,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4317,4665,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4318,3700,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
4319,3700,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
4320,4666,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4321,4667,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4322,4668,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4323,4669,442,OffSeason,[0-1],Nonref,[260-360],[3-4],True
4324,4670,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4325,4671,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4326,4672,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4327,4673,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4328,4674,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4329,4675,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4330,4676,257,OffSeason,[8-inf],Standard,[260-360],[3-4],True
4331,4677,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4332,4678,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4333,4679,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4334,4680,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4335,4681,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4336,4682,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4337,4683,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4338,4684,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4339,4685,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4340,4686,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
4341,4687,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4342,4688,434,Christmas,[4-7],Standard,[160-260],[3-4],True
4343,4689,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4344,4691,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4345,4692,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
4346,4641,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4347,4693,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4348,4694,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4349,4695,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4350,4696,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4351,4697,442,OffSeason,[0-1],Nonref,[260-360],[3-4],True
4352,4698,430,WinterVacation,[4-7],Standard,[260-360],[5-inf],True
4353,4699,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
4354,4700,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4355,4701,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4356,4702,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4357,4703,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
4358,4704,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4359,4705,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
4360,4707,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
4361,4708,178,OffSeason,[0-1],Standard,[160-260],[3-4],True
4362,4709,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4363,4710,443,OffSeason,[0-1],Nonref,[160-260],[1-1],True
4364,4711,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4365,706,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4366,4712,111,OffSeason,[4-7],Nonref,[260-360],[3-4],True
4367,4713,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4368,4714,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4369,4715,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4370,4716,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4371,4717,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4372,4718,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4373,73,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4374,4719,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4375,1736,204,OffSeason,[2-3],Nonref,[260-360],[2-2],True
4376,4720,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
4377,4721,457,NewYear,[2-3],Standard,[160-260],[3-4],True
4378,4722,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
4379,4724,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
4380,3932,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4381,4725,458,WinterVacation,[2-3],Standard,[260-360],[3-4],True
4382,4726,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4383,4727,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4384,4728,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4385,4729,58,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
4386,4730,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4387,4731,459,NewYear,[2-3],Nonref,[0-160],[2-2],False
4388,4732,93,OffSeason,[4-7],Nonref,[0-160],[2-2],False
4389,4733,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4390,4734,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
4391,4735,99,OffSeason,[4-7],Nonref,[0-160],[1-1],True
4392,4736,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4393,4737,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
4394,4738,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4395,4740,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4396,4741,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4397,4742,460,Christmas,[2-3],Nonref,[160-260],[3-4],False
4398,4743,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4399,4744,416,NewYear,[4-7],Standard,[160-260],[3-4],True
4400,4745,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4401,4746,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4402,4747,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
4403,4748,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4404,4748,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4405,4748,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4406,4749,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4407,4750,147,OffSeason,[4-7],Nonref,[260-360],[3-4],False
4408,4751,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4409,4753,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4410,4754,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4411,4755,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4412,4756,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4413,4757,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4414,380,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4415,4758,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4416,4759,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4417,4760,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4418,4761,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4419,4762,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4420,4763,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4421,4764,103,LowSeason,[4-7],Standard,[260-360],[5-inf],True
4422,4765,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
4423,4766,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
4424,4767,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4425,4768,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4426,4769,461,Christmas,[2-3],Standard,[260-360],[5-inf],True
4427,418,156,OffSeason,[4-7],Nonref,[160-260],[1-1],True
4428,4770,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
4429,4771,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4430,4772,204,OffSeason,[2-3],Nonref,[260-360],[2-2],True
4431,4774,462,NewYear,[2-3],Standard,[260-360],[5-inf],True
4432,4775,204,OffSeason,[2-3],Nonref,[260-360],[2-2],True
4433,4776,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4434,4777,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4435,4778,54,OffSeason,[0-1],Standard,[160-260],[2-2],True
4436,4779,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4437,4780,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
4438,4781,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4439,4782,111,OffSeason,[4-7],Nonref,[260-360],[3-4],True
4440,4783,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4441,4784,457,NewYear,[2-3],Standard,[160-260],[3-4],True
4442,4785,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4443,4786,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4444,4787,150,OffSeason,[2-3],Nonref,[0-160],[2-2],False
4445,4495,146,OffSeason,[0-1],Standard,[160-260],[1-1],False
4446,4788,444,OffSeason,[0-1],Standard,[160-260],[5-inf],True
4447,4789,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
4448,4790,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4449,4791,432,NewYear,[2-3],Standard,[160-260],[5-inf],True
4450,4792,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
4451,4793,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4452,4794,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4453,4795,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4454,4796,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4455,4797,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4456,4798,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
4457,4799,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4458,4800,127,WinterVacation,[4-7],Nonref,[160-260],[3-4],True
4459,4802,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4460,4803,178,OffSeason,[0-1],Standard,[160-260],[3-4],True
4461,4804,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4462,4805,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4463,4806,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4464,4807,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4465,4808,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4466,4809,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4467,4810,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
4468,4812,393,OffSeason,[4-7],Standard,[360-500],[5-inf],True
4469,4813,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4470,706,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4471,4815,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4472,4816,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4473,4817,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4474,4818,97,OffSeason,[8-inf],Standard,[160-260],[3-4],True
4475,4820,85,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
4476,4821,463,OffSeason,[0-1],Standard,[260-360],[5-inf],True
4477,4822,120,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
4478,4823,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4479,4824,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4480,4825,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4481,4826,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4482,4827,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4483,4828,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4484,4829,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4485,4830,388,OffSeason,[2-3],Standard,[360-500],[5-inf],True
4486,4831,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
4487,4832,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
4488,4833,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4489,4834,279,OffSeason,[4-7],Nonref,[260-360],[2-2],True
4490,4835,452,OffSeason,[0-1],Standard,[260-360],[3-4],True
4491,4836,146,OffSeason,[0-1],Standard,[160-260],[1-1],False
4492,4797,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4493,4837,88,OffSeason,[2-3],Nonref,[260-360],[3-4],True
4494,4838,178,OffSeason,[0-1],Standard,[160-260],[3-4],True
4495,4839,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4496,1114,405,OffSeason,[0-1],Nonref,[160-260],[2-2],False
4497,4840,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
4498,4841,54,OffSeason,[0-1],Standard,[160-260],[2-2],True
4499,4842,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4500,4843,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4501,4844,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4502,4845,464,NewYear,[4-7],Nonref,[160-260],[2-2],True
4503,4847,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4504,4848,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4505,4849,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4506,4850,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4507,4851,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4508,4852,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4509,2676,146,OffSeason,[0-1],Standard,[160-260],[1-1],False
4510,4853,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4511,4854,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4512,4855,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
4513,216,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4514,4857,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4515,4858,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4516,4859,60,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
4517,4860,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4518,4861,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4519,4862,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4520,4863,465,OffSeason,[8-inf],Nonref,[160-260],[1-1],False
4521,4864,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
4522,4866,143,HighSeason,[4-7],Standard,[260-360],[3-4],True
4523,4867,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4524,4868,466,Christmas,[4-7],Standard,[260-360],[5-inf],False
4525,4869,160,OffSeason,[2-3],Nonref,[160-260],[1-1],False
4526,4870,467,Christmas,[4-7],Standard,[0-160],[2-2],False
4527,4871,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4528,4872,282,HighSeason,[8-inf],Standard,[160-260],[3-4],True
4529,4873,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4530,4874,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4531,4875,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
4532,4655,160,OffSeason,[2-3],Nonref,[160-260],[1-1],False
4533,4876,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4534,4877,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4535,4878,139,OffSeason,[4-7],Standard,[160-260],[5-inf],True
4536,4879,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
4537,4880,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4538,4881,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4539,4107,38,OffSeason,[8-inf],Standard,[160-260],[2-2],False
4540,4883,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4541,4884,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4542,4885,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4543,4886,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4544,4758,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4545,4887,91,OffSeason,[2-3],Standard,[0-160],[2-2],False
4546,4888,390,OffSeason,[2-3],Standard,[360-500],[5-inf],False
4547,4889,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4548,4891,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4549,4892,97,OffSeason,[8-inf],Standard,[160-260],[3-4],True
4550,4893,141,OffSeason,[2-3],Nonref,[160-260],[1-1],True
4551,4894,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
4552,4895,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4553,4896,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4554,4897,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
4555,4898,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4556,4899,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
4557,4900,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4558,4901,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4559,4902,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4560,4781,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
4561,2889,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
4562,4903,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4563,4904,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4564,4905,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4565,4906,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4566,4907,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4567,4908,468,OffSeason,[2-3],Nonref,[260-360],[1-1],True
4568,4909,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
4569,4910,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4570,4911,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
4571,440,419,WinterVacation,[4-7],Standard,[260-360],[3-4],True
4572,4912,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4573,4913,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4574,4914,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4575,4915,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
4576,4916,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4577,4917,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4578,4918,88,OffSeason,[2-3],Nonref,[260-360],[3-4],True
4579,4919,178,OffSeason,[0-1],Standard,[160-260],[3-4],True
4580,4920,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4581,4921,443,OffSeason,[0-1],Nonref,[160-260],[1-1],True
4582,4923,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
4583,4924,445,OffSeason,[0-1],Standard,[260-360],[3-4],False
4584,4925,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4585,4926,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4586,4927,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4587,4928,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4588,4929,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
4589,4930,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
4590,4931,71,OffSeason,[2-3],Standard,[260-360],[5-inf],False
4591,4932,158,OffSeason,[0-1],Nonref,[160-260],[3-4],False
